
	loop:1, bump:0, step:1, totalValence:-2, surprise:0, bigValence:-2, compositeCount:0
loop:490, bump:27, step:891, totalValence:-170, surprise:0, bigValence:0, compositeCount:719
loop:490, bump:27, step:892, totalValence:-171, surprise:0, bigValence:0, compositeCount:719
loop:490, bump:27, step:893, totalValence:-166, surprise:0, bigValence:5, compositeCount:719
loop:491, bump:27, step:894, totalValence:-167, surprise:0, bigValence:0, compositeCount:719
loop:491, bump:27, step:895, totalValence:-162, surprise:0, bigValence:4, compositeCount:719
loop:492, bump:27, step:896, totalValence:-163, surprise:0, bigValence:0, compositeCount:719
loop:492, bump:27, step:897, totalValence:-166, surprise:0, bigValence:0, compositeCount:719
loop:492, bump:27, step:898, totalValence:-161, surprise:0, bigValence:0, compositeCount:719
loop:492, bump:27, step:899, totalValence:-162, surprise:0, bigValence:0, compositeCount:719
loop:492, bump:27, step:900, totalValence:-157, surprise:0, bigValence:5, compositeCount:719
loop:493, bump:27, step:901, totalValence:-158, surprise:0, bigValence:0, compositeCount:719
loop:493, bump:27, step:902, totalValence:-153, surprise:0, bigValence:4, compositeCount:719
loop:494, bump:27, step:903, totalValence:-154, surprise:0, bigValence:0, compositeCount:719
loop:494, bump:27, step:904, totalValence:-157, surprise:0, bigValence:0, compositeCount:719
loop:494, bump:27, step:905, totalValence:-152, surprise:0, bigValence:0, compositeCount:719
loop:494, bump:27, step:906, totalValence:-153, surprise:0, bigValence:0, compositeCount:719
loop:494, bump:27, step:907, totalValence:-148, surprise:0, bigValence:5, compositeCount:719
loop:495, bump:27, step:908, totalValence:-150, surprise:0, bigValence:-2, compositeCount:719
loop:496, bump:27, step:909, totalValence:-151, surprise:0, bigValence:0, compositeCount:719
loop:496, bump:27, step:910, totalValence:-154, surprise:0, bigValence:0, compositeCount:719
loop:496, bump:27, step:911, totalValence:-149, surprise:0, bigValence:0, compositeCount:719
loop:496, bump:27, step:912, totalValence:-151, surprise:0, bigValence:-1, compositeCount:719
loop:497, bump:27, step:913, totalValence:-154, surprise:0, bigValence:0, compositeCount:719
loop:497, bump:27, step:914, totalValence:-155, surprise:0, bigValence:0, compositeCount:719
loop:497, bump:27, step:915, totalValence:-150, surprise:0, bigValence:0, compositeCount:719
loop:497, bump:27, step:916, totalValence:-151, surprise:0, bigValence:0, compositeCount:719
loop:497, bump:27, step:917, totalValence:-154, surprise:0, bigValence:0, compositeCount:719
loop:497, bump:27, step:918, totalValence:-149, surprise:0, bigValence:0, compositeCount:719
loop:497, bump:27, step:919, totalValence:-150, surprise:0, bigValence:0, compositeCount:719
loop:497, bump:27, step:920, totalValence:-145, surprise:0, bigValence:6, compositeCount:719
loop:498, bump:27, step:921, totalValence:-147, surprise:3, bigValence:-2, compositeCount:719
loop:499, bump:27, step:922, totalValence:-148, surprise:0, bigValence:0, compositeCount:719
loop:499, bump:27, step:923, totalValence:-151, surprise:0, bigValence:0, compositeCount:719
loop:499, bump:27, step:924, totalValence:-146, surprise:0, bigValence:0, compositeCount:719
loop:499, bump:27, step:925, totalValence:-147, surprise:0, bigValence:0, compositeCount:719
loop:499, bump:27, step:926, totalValence:-142, surprise:0, bigValence:5, compositeCount:719
loop:500, bump:27, step:927, totalValence:-143, surprise:0, bigValence:0, compositeCount:719
loop:500, bump:27, step:928, totalValence:-138, surprise:0, bigValence:4, compositeCount:719
loop:501, bump:27, step:929, totalValence:-139, surprise:0, bigValence:0, compositeCount:719
loop:501, bump:27, step:930, totalValence:-142, surprise:0, bigValence:0, compositeCount:719
loop:501, bump:27, step:931, totalValence:-137, surprise:0, bigValence:0, compositeCount:719
loop:501, bump:27, step:932, totalValence:-138, surprise:0, bigValence:0, compositeCount:719
loop:501, bump:27, step:933, totalValence:-133, surprise:0, bigValence:5, compositeCount:719
loop:502, bump:27, step:934, totalValence:-134, surprise:0, bigValence:0, compositeCount:719
loop:502, bump:27, step:935, totalValence:-129, surprise:0, bigValence:4, compositeCount:719
loop:503, bump:27, step:936, totalValence:-130, surprise:0, bigValence:0, compositeCount:719
loop:503, bump:27, step:937, totalValence:-133, surprise:0, bigValence:0, compositeCount:719
loop:503, bump:27, step:938, totalValence:-128, surprise:0, bigValence:0, compositeCount:719
loop:503, bump:27, step:939, totalValence:-129, surprise:0, bigValence:0, compositeCount:719
loop:503, bump:27, step:940, totalValence:-124, surprise:0, bigValence:5, compositeCount:719
loop:504, bump:27, step:941, totalValence:-125, surprise:0, bigValence:0, compositeCount:719
loop:504, bump:27, step:942, totalValence:-120, surprise:0, bigValence:4, compositeCount:719
loop:505, bump:27, step:943, totalValence:-121, surprise:0, bigValence:0, compositeCount:719
loop:505, bump:27, step:944, totalValence:-124, surprise:0, bigValence:0, compositeCount:719
loop:505, bump:27, step:945, totalValence:-119, surprise:0, bigValence:0, compositeCount:719
loop:505, bump:27, step:946, totalValence:-120, surprise:0, bigValence:0, compositeCount:719
loop:505, bump:27, step:947, totalValence:-115, surprise:0, bigValence:5, compositeCount:719
loop:506, bump:27, step:948, totalValence:-116, surprise:0, bigValence:0, compositeCount:719
loop:506, bump:27, step:949, totalValence:-111, surprise:0, bigValence:0, compositeCount:719
loop:506, bump:27, step:950, totalValence:-112, surprise:0, bigValence:0, compositeCount:719
loop:506, bump:27, step:951, totalValence:-115, surprise:0, bigValence:0, compositeCount:719
loop:506, bump:27, step:952, totalValence:-110, surprise:0, bigValence:0, compositeCount:719
loop:506, bump:27, step:953, totalValence:-111, surprise:0, bigValence:0, compositeCount:719
loop:506, bump:27, step:954, totalValence:-106, surprise:0, bigValence:9, compositeCount:721
loop:507, bump:27, step:955, totalValence:-107, surprise:0, bigValence:0, compositeCount:721
loop:507, bump:27, step:956, totalValence:-102, surprise:0, bigValence:0, compositeCount:721
loop:507, bump:27, step:957, totalValence:-103, surprise:0, bigValence:0, compositeCount:721
loop:507, bump:27, step:958, totalValence:-106, surprise:0, bigValence:0, compositeCount:721
loop:507, bump:27, step:959, totalValence:-101, surprise:0, bigValence:0, compositeCount:721
loop:507, bump:27, step:960, totalValence:-102, surprise:0, bigValence:0, compositeCount:721
loop:507, bump:27, step:961, totalValence:-97, surprise:0, bigValence:9, compositeCount:723
loop:508, bump:27, step:962, totalValence:-98, surprise:0, bigValence:0, compositeCount:723
loop:508, bump:27, step:963, totalValence:-93, surprise:0, bigValence:0, compositeCount:723
loop:508, bump:27, step:964, totalValence:-94, surprise:0, bigValence:0, compositeCount:723
loop:508, bump:27, step:965, totalValence:-97, surprise:0, bigValence:0, compositeCount:723
loop:508, bump:27, step:966, totalValence:-92, surprise:0, bigValence:0, compositeCount:723
loop:508, bump:27, step:967, totalValence:-93, surprise:0, bigValence:0, compositeCount:723
loop:508, bump:27, step:968, totalValence:-88, surprise:0, bigValence:9, compositeCount:725
loop:509, bump:27, step:969, totalValence:-89, surprise:0, bigValence:0, compositeCount:725
loop:509, bump:27, step:970, totalValence:-84, surprise:0, bigValence:0, compositeCount:725
loop:509, bump:27, step:971, totalValence:-85, surprise:0, bigValence:0, compositeCount:725
loop:509, bump:27, step:972, totalValence:-88, surprise:0, bigValence:0, compositeCount:725
loop:509, bump:27, step:973, totalValence:-83, surprise:0, bigValence:0, compositeCount:725
loop:509, bump:27, step:974, totalValence:-84, surprise:0, bigValence:0, compositeCount:725
loop:509, bump:27, step:975, totalValence:-79, surprise:0, bigValence:9, compositeCount:725
loop:510, bump:27, step:976, totalValence:-80, surprise:0, bigValence:0, compositeCount:725
loop:510, bump:27, step:977, totalValence:-75, surprise:0, bigValence:0, compositeCount:725
loop:510, bump:27, step:978, totalValence:-76, surprise:0, bigValence:0, compositeCount:725
loop:510, bump:27, step:979, totalValence:-79, surprise:0, bigValence:0, compositeCount:725
loop:510, bump:27, step:980, totalValence:-74, surprise:0, bigValence:0, compositeCount:725
loop:510, bump:27, step:981, totalValence:-75, surprise:0, bigValence:0, compositeCount:725
loop:510, bump:27, step:982, totalValence:-70, surprise:0, bigValence:9, compositeCount:725
loop:511, bump:27, step:983, totalValence:-71, surprise:0, bigValence:0, compositeCount:725
loop:511, bump:27, step:984, totalValence:-66, surprise:0, bigValence:0, compositeCount:725
loop:511, bump:27, step:985, totalValence:-67, surprise:0, bigValence:0, compositeCount:725
loop:511, bump:27, step:986, totalValence:-70, surprise:0, bigValence:0, compositeCount:725
loop:511, bump:27, step:987, totalValence:-65, surprise:0, bigValence:0, compositeCount:725
loop:511, bump:27, step:988, totalValence:-66, surprise:0, bigValence:0, compositeCount:725
loop:511, bump:27, step:989, totalValence:-61, surprise:0, bigValence:9, compositeCount:725
loop:512, bump:27, step:990, totalValence:-62, surprise:0, bigValence:0, compositeCount:725
loop:512, bump:27, step:991, totalValence:-57, surprise:0, bigValence:0, compositeCount:725
loop:512, bump:27, step:992, totalValence:-58, surprise:0, bigValence:0, compositeCount:725
loop:512, bump:27, step:993, totalValence:-61, surprise:0, bigValence:0, compositeCount:725
loop:512, bump:27, step:994, totalValence:-56, surprise:0, bigValence:0, compositeCount:725
loop:512, bump:27, step:995, totalValence:-57, surprise:0, bigValence:0, compositeCount:725
loop:512, bump:27, step:996, totalValence:-52, surprise:0, bigValence:9, compositeCount:725
loop:513, bump:27, step:997, totalValence:-53, surprise:0, bigValence:0, compositeCount:725
loop:513, bump:27, step:998, totalValence:-48, surprise:0, bigValence:0, compositeCount:725
loop:513, bump:27, step:999, totalValence:-49, surprise:0, bigValence:0, compositeCount:725
loop:513, bump:27, step:1000, totalValence:-52, surprise:0, bigValence:0, compositeCount:725
loop:513, bump:27, step:1001, totalValence:-47, surprise:0, bigValence:0, compositeCount:725
loop:513, bump:27, step:1002, totalValence:-48, surprise:0, bigValence:0, compositeCount:725
loop:513, bump:27, step:1003, totalValence:-43, surprise:0, bigValence:9, compositeCount:725
loop:514, bump:27, step:1004, totalValence:-44, surprise:0, bigValence:0, compositeCount:725
loop:514, bump:27, step:1005, totalValence:-39, surprise:0, bigValence:0, compositeCount:725
loop:514, bump:27, step:1006, totalValence:-40, surprise:0, bigValence:0, compositeCount:725
loop:514, bump:27, step:1007, totalValence:-43, surprise:0, bigValence:0, compositeCount:725
loop:514, bump:27, step:1008, totalValence:-38, surprise:0, bigValence:0, compositeCount:725
loop:514, bump:27, step:1009, totalValence:-39, surprise:0, bigValence:0, compositeCount:725
loop:514, bump:27, step:1010, totalValence:-34, surprise:0, bigValence:9, compositeCount:725
loop:515, bump:27, step:1011, totalValence:-35, surprise:0, bigValence:0, compositeCount:725
loop:515, bump:27, step:1012, totalValence:-30, surprise:0, bigValence:0, compositeCount:725
loop:515, bump:27, step:1013, totalValence:-31, surprise:0, bigValence:0, compositeCount:725
loop:515, bump:27, step:1014, totalValence:-34, surprise:0, bigValence:0, compositeCount:725
loop:515, bump:27, step:1015, totalValence:-29, surprise:0, bigValence:0, compositeCount:725
loop:515, bump:27, step:1016, totalValence:-30, surprise:0, bigValence:0, compositeCount:725
loop:515, bump:27, step:1017, totalValence:-25, surprise:0, bigValence:9, compositeCount:725
loop:516, bump:27, step:1018, totalValence:-26, surprise:0, bigValence:0, compositeCount:725
loop:516, bump:27, step:1019, totalValence:-21, surprise:0, bigValence:0, compositeCount:725
loop:516, bump:27, step:1020, totalValence:-22, surprise:0, bigValence:0, compositeCount:725
loop:516, bump:27, step:1021, totalValence:-25, surprise:0, bigValence:0, compositeCount:725
loop:516, bump:27, step:1022, totalValence:-20, surprise:0, bigValence:0, compositeCount:725
loop:516, bump:27, step:1023, totalValence:-21, surprise:0, bigValence:0, compositeCount:725
loop:516, bump:27, step:1024, totalValence:-16, surprise:0, bigValence:9, compositeCount:725
loop:517, bump:27, step:1025, totalValence:-17, surprise:0, bigValence:0, compositeCount:725
loop:517, bump:27, step:1026, totalValence:-12, surprise:0, bigValence:0, compositeCount:725
loop:517, bump:27, step:1027, totalValence:-13, surprise:0, bigValence:0, compositeCount:725
loop:517, bump:27, step:1028, totalValence:-16, surprise:0, bigValence:0, compositeCount:725
loop:517, bump:27, step:1029, totalValence:-11, surprise:0, bigValence:0, compositeCount:725
loop:517, bump:27, step:1030, totalValence:-12, surprise:0, bigValence:0, compositeCount:725
loop:517, bump:27, step:1031, totalValence:-7, surprise:0, bigValence:9, compositeCount:725
loop:518, bump:27, step:1032, totalValence:-8, surprise:0, bigValence:0, compositeCount:725
loop:518, bump:27, step:1033, totalValence:-3, surprise:0, bigValence:0, compositeCount:725
loop:518, bump:27, step:1034, totalValence:-4, surprise:0, bigValence:0, compositeCount:725
loop:518, bump:27, step:1035, totalValence:-7, surprise:0, bigValence:0, compositeCount:725
loop:518, bump:27, step:1036, totalValence:-2, surprise:0, bigValence:0, compositeCount:725
loop:518, bump:27, step:1037, totalValence:-3, surprise:0, bigValence:0, compositeCount:725
loop:518, bump:27, step:1038, totalValence:2, surprise:0, bigValence:9, compositeCount:725
loop:519, bump:27, step:1039, totalValence:1, surprise:0, bigValence:0, compositeCount:725
loop:519, bump:27, step:1040, totalValence:6, surprise:0, bigValence:0, compositeCount:725
loop:519, bump:27, step:1041, totalValence:5, surprise:0, bigValence:0, compositeCount:725
loop:519, bump:27, step:1042, totalValence:2, surprise:0, bigValence:0, compositeCount:725
loop:519, bump:27, step:1043, totalValence:7, surprise:0, bigValence:0, compositeCount:725
loop:519, bump:27, step:1044, totalValence:6, surprise:0, bigValence:0, compositeCount:725
loop:519, bump:27, step:1045, totalValence:11, surprise:0, bigValence:9, compositeCount:725
loop:520, bump:27, step:1046, totalValence:10, surprise:0, bigValence:0, compositeCount:725
loop:520, bump:27, step:1047, totalValence:15, surprise:0, bigValence:0, compositeCount:725
loop:520, bump:27, step:1048, totalValence:14, surprise:0, bigValence:0, compositeCount:725
loop:520, bump:27, step:1049, totalValence:11, surprise:0, bigValence:0, compositeCount:725
loop:520, bump:27, step:1050, totalValence:16, surprise:0, bigValence:0, compositeCount:725
loop:520, bump:27, step:1051, totalValence:15, surprise:0, bigValence:0, compositeCount:725
loop:520, bump:27, step:1052, totalValence:20, surprise:0, bigValence:9, compositeCount:725
